generation,resource_type,initial_x_pos, initial_y_pos, final_x_pos, final_y_pos, distance, isCollected
0,1,-4.500000, -5.300000,-5.232621, -6.315256,1.252027,0
0,1,3.100000, -7.200000,3.099382, -7.199959,0.009866,0
0,1,5.800000, -2.000000,5.880375, -2.463402,0.470423,0
0,1,1.000000, -5.600000,0.722926, -8.726457,3.138725,1
0,1,-6.000000, -5.700000,-6.000816, -5.699980,0.009880,0
0,1,0.300000, 4.300000,-0.475566, -8.790298,13.113257,1
0,1,6.900000, 8.900000,6.899362, 8.900035,0.009869,0
0,1,-3.000000, -7.400000,-4.046594, -8.101562,1.260017,0
0,1,3.000000, 2.700000,2.999580, 2.699880,0.009856,0
0,1,1.200000, 5.400000,1.147442, -8.555292,13.955395,1
0,1,5.700000, 1.500000,5.302795, -8.572511,10.080344,1
0,1,-4.600000, 8.500000,-5.693477, -8.596180,17.131117,1
0,1,6.400000, -2.700000,6.399451, -2.700001,0.009861,0
0,1,0.000000, 6.300000,-0.468292, -8.636236,14.943579,1
0,1,-2.900000, 8.800000,-2.900456, 8.800099,0.009858,0
0,1,-6.000000, -4.700000,-6.000728, -4.700051,0.009874,0
0,1,-7.800000, -1.200000,-7.662317, -8.530503,7.331803,1
0,1,-3.000000, 2.300000,-3.009174, -0.665572,2.965602,0
0,1,-3.900000, -5.400000,-3.900817, -5.400106,0.009881,0
0,1,7.500000, -5.400000,7.355384, -8.592118,3.195407,1
0,1,-5.800000, 0.500000,-5.556851, -8.526027,9.029306,1
0,1,1.500000, 9.200000,1.356974, -8.556367,17.756945,1
0,1,5.800000, 3.400000,5.799579, 3.399957,0.009857,0
0,1,8.300000, -6.800000,8.299454, -6.799970,0.009860,0
0,1,2.200000, -1.700000,1.893822, -8.735196,7.041862,1
0,1,3.800000, 5.200000,3.171108, -1.290564,6.520960,0
0,1,-7.500000, 0.200000,-7.500508, 0.200107,0.009862,0
0,1,-9.000000, 1.200000,-9.064699, 1.178209,0.068942,0
0,1,1.200000, 7.400000,1.322608, -8.706670,16.107140,1
0,1,3.100000, 0.500000,1.912324, -8.581126,9.158467,1
0,2,6.000000, -4.700000,5.839839, -8.603911,3.907208,1
0,2,-9.100000, -7.100000,-9.329262, -5.434704,1.681030,0
0,2,-2.700000, -1.200000,-2.699165, -1.199906,0.009971,0
0,2,7.000000, -7.300000,6.011947, -7.250305,0.989352,0
0,2,-2.300000, -2.600000,-4.432776, -1.685785,2.320478,0
0,3,-0.300000, 9.400000,-0.299758, 9.400045,0.009944,0
0,3,-9.300000, 4.600000,-9.499187, 4.730197,0.238167,0
0,3,0.600000, 1.300000,0.609106, 1.291278,0.015986,0
0,3,8.300000, 0.700000,8.261838, 0.657723,0.057796,0
0,3,-1.700000, 0.300000,-2.809449, 0.500267,1.127423,0
0,4,4.200000, -5.300000,4.083241, -5.304259,0.117262,0
0,4,4.699192, 7.806043,4.855052, 8.284984,0.503759,0
0,4,3.200000, 7.600000,3.668622, 8.075669,0.667806,0
0,4,-6.600000, -3.600000,-6.701859, -3.751853,0.183121,0
0,4,3.600000, -2.000000,3.602325, -2.049038,0.050081,0
0,5,-4.300000, -2.500000,-4.421842, -2.543899,0.129886,0
0,5,3.000000, -3.500000,3.000145, -3.499898,0.009956,0
0,5,-4.100000, -0.100000,-4.171883, -0.074641,0.076869,0
0,5,-7.000000, 1.900000,-6.996316, 1.906034,0.012236,0
0,5,4.500000, -0.700000,4.690704, -0.690830,0.191183,0
1,1,-5.232627, -6.318920,-5.560944, -8.509048,2.214599,1
1,1,3.099473, -7.199960,2.984678, -8.582094,1.386893,1
1,1,5.880288, -2.463375,5.880404, -2.463453,0.000140,0
1,1,0.722911, -8.726527,0.723016, -8.726169,0.000375,1
1,1,-6.000727, -5.699979,-6.000792, -5.699955,0.000070,0
1,1,-0.475598, -8.790322,-0.475553, -8.790866,0.000546,1
1,1,6.899453, 8.900036,6.899369, 8.900088,0.000099,0
1,1,-4.046546, -8.101584,-4.808667, -7.890475,0.790820,0
1,1,2.999490, 2.699880,2.171742, -8.602446,11.332596,1
1,1,1.147398, -8.555431,1.147456, -8.555838,0.000412,1
1,1,5.302878, -8.572514,5.303152, -8.572476,0.000289,1
1,1,-5.693424, -8.596151,-5.705949, -8.624893,0.031352,1
1,1,6.399542, -2.700002,6.399469, -2.700060,0.000093,0
1,1,-0.468301, -8.636312,-0.468947, -8.635930,0.000751,1
1,1,-2.900547, 8.800100,-3.871980, 0.831749,8.027347,0
1,1,-6.000819, -4.700051,-6.964446, -8.528038,3.947412,1
1,1,-7.662266, -8.530559,-7.662217, -8.530407,0.000180,1
1,1,-3.009084, -0.665933,-3.057526, -3.042598,2.377159,0
1,1,-3.900726, -5.400106,-3.896482, -8.523795,3.123692,1
1,1,7.355457, -8.592113,7.355279, -8.591799,0.000364,1
1,1,-5.556794, -8.525983,-5.539829, -8.689830,0.164723,1
1,1,1.356999, -8.556346,1.357018, -8.555721,0.000630,1
1,1,5.799671, 3.399956,5.616140, -1.145341,4.549001,0
1,1,8.299543, -6.799970,8.299370, -6.799973,0.000174,0
1,1,1.893849, -8.735320,1.886541, -8.750185,0.016565,1
1,1,3.170853, -1.290368,2.178462, -8.764237,7.539474,1
1,1,-7.500597, 0.200107,-7.500417, 0.200117,0.000181,0
1,1,-9.068000, 1.178125,-8.592242, -8.527544,9.717322,1
1,1,1.322524, -8.706663,1.322576, -8.706758,0.000108,1
1,1,1.912332, -8.581191,1.877996, -8.588616,0.035129,1
1,2,5.839839, -8.603911,5.839839, -8.603911,0.000000,1
1,2,-9.329278, -5.434686,-9.470546, -5.212788,0.263051,0
1,2,-2.699218, -1.199906,-2.870494, -1.164460,0.174905,0
1,2,6.012006, -7.250325,7.822788, -8.469073,2.182723,0
1,2,-4.432780, -1.685765,-5.470359, -2.252944,1.182481,0
1,3,-0.299725, 9.400046,-0.218721, 9.468320,0.105938,0
1,3,-9.498929, 4.730197,-9.498513, 4.079472,0.650726,0
1,3,0.609104, 1.291295,0.607357, 1.288898,0.002967,0
1,3,8.261853, 0.657721,8.267670, 0.658607,0.005884,0
1,3,-2.809446, 0.500241,-3.096149, 0.514430,0.287054,0
1,4,4.083240, -5.304228,4.083178, -5.302692,0.001540,0
1,4,4.855126, 8.285164,4.942991, 8.757174,0.480119,0
1,4,3.668643, 8.075716,3.127007, 8.840366,0.937048,0
1,4,-6.701859, -3.751878,-6.654417, -3.500361,0.255953,0
1,4,3.602325, -2.049061,3.603693, -2.327054,0.277996,0
1,5,-4.421845, -2.543879,-4.508973, -2.753174,0.226706,0
1,5,3.000169, -3.499898,3.052927, -3.735234,0.241176,0
1,5,-4.171861, -0.074639,-4.291175, -0.060020,0.120206,0
1,5,-6.996342, 1.906034,-7.047594, 1.975699,0.086487,0
1,5,4.690682, -0.690835,4.644997, -0.716628,0.052464,0
2,1,-5.560914, -8.509077,-5.409348, -8.525768,0.152482,1
2,1,2.984672, -8.582052,2.984588, -8.581947,0.000155,1
2,1,5.880316, -2.463423,5.095249, -8.575471,6.162261,1
2,1,0.722951, -8.726161,0.722803, -8.726373,0.000258,1
2,1,-6.000701, -5.699956,-6.000202, -8.531719,2.831763,1
2,1,-0.475573, -8.790792,-0.475671, -8.790925,0.000183,1
2,1,6.899460, 8.900087,6.899335, 8.900084,0.000124,0
2,1,-4.808707, -7.890394,-5.200677, -8.526349,0.747047,1
2,1,2.171661, -8.602448,2.172165, -8.603039,0.000779,1
2,1,1.147471, -8.555779,1.147135, -8.555763,0.000336,1
2,1,5.303168, -8.572545,5.303229, -8.572783,0.000245,1
2,1,-5.705953, -8.624821,-5.706763, -8.402175,0.222647,1
2,1,6.399560, -2.700060,5.481738, -8.592170,5.963167,1
2,1,-0.469018, -8.635899,-0.468835, -8.636148,0.000321,1
2,1,-3.871986, 0.832015,-3.458010, 0.488987,0.538746,0
2,1,-6.964478, -8.528024,-6.964853, -8.528006,0.000392,1
2,1,-7.662279, -8.530366,-7.662446, -8.529938,0.000461,1
2,1,-3.057490, -3.042665,-3.638707, -4.526803,1.593889,0
2,1,-3.896484, -8.523734,-3.896621, -8.524039,0.000335,1
2,1,7.355266, -8.591733,7.349677, -8.591525,0.005593,1
2,1,-5.539822, -8.689886,-5.283507, -8.700850,0.256549,1
2,1,1.357024, -8.555685,1.357066, -8.555445,0.000244,1
2,1,5.616027, -1.145342,5.696436, -0.399418,0.750245,0
2,1,8.299461, -6.799973,8.440302, -7.342638,0.560643,0
2,1,1.886571, -8.750200,1.886744, -8.750261,0.000184,1
2,1,2.178394, -8.764256,2.178263, -8.764367,0.000172,1
2,1,-7.500508, 0.200117,-7.500349, 0.200230,0.000196,0
2,1,-8.592236, -8.527601,-8.592001, -8.528136,0.000595,1
2,1,1.322582, -8.706694,1.322762, -8.707066,0.000427,1
2,1,1.878057, -8.588599,1.878173, -8.588263,0.000356,1
2,2,5.839839, -8.603911,5.927931, -8.750237,0.170796,1
2,2,-9.470547, -5.212820,-9.560127, -6.698706,1.488584,0
2,2,-2.870487, -1.164498,-2.842644, -1.174609,0.029622,0
2,2,7.822742, -8.469097,7.784717, -8.564741,0.102926,1
2,2,-5.470449, -2.253165,-5.243508, -3.161692,0.936442,0
2,3,-0.218669, 9.468345,0.201040, 9.499983,0.420900,0
2,3,-9.498515, 4.079459,-9.495099, 3.989851,0.089673,0
2,3,0.607355, 1.288919,0.855276, 1.379213,0.263852,0
2,3,8.267655, 0.658618,8.168740, 0.471118,0.211992,0
2,3,-3.096145, 0.514453,-2.587244, 1.044151,0.734548,0
2,4,4.083157, -5.302692,3.480933, -5.138140,0.624300,0
2,4,4.943034, 8.757211,4.595294, 9.207322,0.568791,0
2,4,3.126992, 8.840353,3.154714, 8.970154,0.132728,0
2,4,-6.654407, -3.500271,-6.613719, -3.332519,0.172616,0
2,4,3.603662, -2.327057,3.663256, -2.393329,0.089126,0
2,5,-4.508988, -2.753181,-4.445990, -2.733396,0.066032,0
2,5,3.052947, -3.735228,3.060769, -3.731017,0.008883,0
2,5,-4.291174, -0.060031,-4.475624, -0.141519,0.201648,0
2,5,-7.047596, 1.975710,-7.158768, 2.029749,0.123609,0
2,5,4.644956, -0.716633,4.663576, -0.706226,0.021330,0
3,1,-5.409405, -8.525783,-5.409551, -8.525475,0.000341,1
3,1,2.984614, -8.581967,2.984730, -8.581968,0.000115,1
3,1,5.095362, -8.575870,5.099133, -8.584515,0.009945,1
3,1,0.722871, -8.726386,0.722692, -8.726303,0.000227,1
3,1,-6.000239, -8.531780,-6.000700, -8.531834,0.000464,1
3,1,-0.475678, -8.790995,-0.475526, -8.791101,0.000189,1
3,1,6.899425, 8.900084,6.899191, 8.900204,0.000262,0
3,1,-5.200649, -8.526414,-5.201647, -8.526017,0.001078,1
3,1,2.172225, -8.603017,2.469221, -8.506023,0.312433,1
3,1,1.147169, -8.555808,1.146849, -8.555984,0.000379,1
3,1,5.303217, -8.572738,5.307348, -8.601107,0.028668,1
3,1,-5.706809, -8.402202,-5.706559, -8.402510,0.000403,1
3,1,5.481667, -8.592189,5.481654, -8.592539,0.000366,1
3,1,-0.468838, -8.636229,-0.468848, -8.636543,0.000315,1
3,1,-3.457938, 0.488971,-3.458033, 0.488989,0.000097,0
3,1,-6.964798, -8.528022,-6.964714, -8.528148,0.000152,1
3,1,-7.662499, -8.530047,-7.662230, -8.529652,0.000501,1
3,1,-3.638670, -4.526819,-3.676495, -7.971527,3.444916,0
3,1,-3.896616, -8.524118,-3.897449, -8.524426,0.000893,1
3,1,7.349696, -8.591492,7.349955, -8.591565,0.000295,1
3,1,-5.283525, -8.700821,-5.283286, -8.700433,0.000456,1
3,1,1.356988, -8.555456,1.357020, -8.555558,0.000112,1
3,1,5.696493, -0.399492,5.696368, -0.399411,0.000149,0
3,1,8.440217, -7.342643,8.216094, -8.554175,1.232088,1
3,1,1.886716, -8.750296,2.041912, -8.918351,0.228754,1
3,1,2.178289, -8.764386,3.617614, -9.133118,1.485806,1
3,1,-7.500440, 0.200230,-7.500263, 0.200215,0.000178,0
3,1,-8.592003, -8.528076,-8.592158, -8.528105,0.000176,1
3,1,1.322755, -8.707134,1.322879, -8.707401,0.000317,1
3,1,1.878204, -8.588217,2.312743, -8.572911,0.434808,1
3,2,5.927931, -8.750237,5.927931, -8.750237,0.000000,1
3,2,-9.560091, -6.698731,-9.611400, -6.845045,0.155050,0
3,2,-2.842640, -1.174571,-2.813150, -1.180025,0.029991,0
3,2,7.784717, -8.564741,7.784717, -8.564741,0.000000,1
3,2,-5.243360, -3.161738,-5.100236, -3.386897,0.266798,0
3,3,0.201094, 9.499991,0.625487, 9.500113,0.424392,0
3,3,-9.495204, 3.989742,-9.272767, 3.629740,0.423179,0
3,3,0.855295, 1.379133,1.205609, 1.411248,0.351783,0
3,3,8.168717, 0.471101,8.315511, 0.133539,0.368098,0
3,3,-2.587245, 1.044167,-2.442008, 1.155657,0.183095,0
3,4,3.480935, -5.138120,3.500534, -5.139575,0.019653,0
3,4,4.595224, 9.207183,4.328723, 9.229982,0.267474,0
3,4,3.154731, 8.970174,3.089291, 9.192894,0.232135,0
3,4,-6.613691, -3.332516,-6.529653, -3.220489,0.140045,0
3,4,3.663279, -2.393336,4.003587, -2.498885,0.356301,0
3,5,-4.446024, -2.733370,-4.389820, -2.684034,0.074786,0
3,5,3.060775, -3.731039,3.161128, -3.753660,0.102871,0
3,5,-4.475624, -0.141536,-4.541557, -0.153559,0.067021,0
3,5,-7.158777, 2.029755,-7.316048, 2.146136,0.195649,0
3,5,4.663601, -0.706225,4.635212, -0.759836,0.060664,0
4,1,-5.409594, -8.525460,-5.409316, -8.525448,0.000289,1
4,1,2.984693, -8.582029,2.984864, -8.581952,0.000189,1
4,1,5.099269, -8.584498,5.099148, -8.584678,0.000256,1
